timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
538146,3_spaced_14_13_2,193,4,64,72,4,5,63
538166,3_spaced_14_13_2,194,4,64,72,4,5,63
538186,3_spaced_14_13_2,195,4,64,72,4,5,63
538206,3_spaced_14_13_2,196,5,64,72,4,4,63
538226,3_spaced_14_13_2,197,5,64,72,4,4,63
538246,3_spaced_14_13_2,198,5,64,72,4,4,63
538266,3_spaced_14_13_2,199,5,64,72,4,4,63
538286,3_spaced_14_13_2,200,7,64,72,6,6,63
538306,3_spaced_14_13_2,201,7,64,72,7,8,63
538326,3_spaced_14_13_2,202,7,64,72,7,8,63
538346,3_spaced_14_13_2,203,5,64,72,4,6,63
538366,3_spaced_14_13_2,204,5,64,72,6,5,63
538386,3_spaced_14_13_2,205,5,64,72,6,4,63
538406,3_spaced_14_13_2,206,5,64,72,6,4,63
538426,3_spaced_14_13_2,207,5,64,72,6,4,63
538446,3_spaced_14_13_2,208,11,64,71,11,10,63
538466,3_spaced_14_13_2,209,5,64,72,4,4,63
538486,3_spaced_14_13_2,210,5,64,72,4,4,63
538506,3_spaced_14_13_2,211,5,64,72,4,4,63
538526,3_spaced_14_13_2,212,5,64,72,5,6,63
538546,3_spaced_14_13_2,213,5,64,72,5,6,63
538566,3_spaced_14_13_2,214,5,64,72,5,6,63
538586,3_spaced_14_13_2,215,7,64,72,6,7,63
538606,3_spaced_14_13_2,216,7,64,72,6,7,63
538626,3_spaced_14_13_2,217,7,64,72,6,8,63
538646,3_spaced_14_13_2,218,7,64,72,6,8,63
538666,3_spaced_14_13_2,219,6,64,72,7,8,63
538686,3_spaced_14_13_2,220,7,64,72,6,8,63
538706,3_spaced_14_13_2,221,5,64,72,3,6,63
538726,3_spaced_14_13_2,222,5,64,72,3,6,63
538746,3_spaced_14_13_2,223,4,64,72,4,5,63
538766,3_spaced_14_13_2,224,4,64,72,4,6,63
538786,3_spaced_14_13_2,225,4,64,72,4,5,63
538806,3_spaced_14_13_2,226,4,64,72,4,5,63
538826,3_spaced_14_13_2,227,4,64,72,4,5,63
538846,3_spaced_14_13_2,228,4,64,72,4,5,63
538866,3_spaced_14_13_2,229,4,64,72,4,5,63
538886,3_spaced_14_13_2,230,4,64,72,4,5,63
538906,3_spaced_14_13_2,231,4,64,72,4,5,63
538926,3_spaced_14_13_2,232,6,64,72,5,5,63
538946,3_spaced_14_13_2,233,6,64,72,5,5,63
538966,3_spaced_14_13_2,234,6,64,72,5,5,63
538986,3_spaced_14_13_2,235,6,64,72,5,5,63
539006,3_spaced_14_13_2,236,4,64,72,4,5,63
539026,3_spaced_14_13_2,237,4,64,72,4,5,63
539046,3_spaced_14_13_2,238,4,64,72,4,5,63
539066,3_spaced_14_13_2,239,4,64,72,4,5,63
539086,3_spaced_14_13_2,240,4,64,72,4,5,63
539106,3_spaced_14_13_2,241,5,64,72,4,4,63
539126,3_spaced_14_13_2,242,5,64,72,4,4,63
539146,3_spaced_14_13_2,243,5,64,72,4,5,63
539166,3_spaced_14_13_2,244,5,64,72,4,5,63
539186,3_spaced_14_13_2,245,5,64,72,4,6,63
539206,3_spaced_14_13_2,246,5,64,72,4,6,63
539226,3_spaced_14_13_2,247,6,64,72,4,5,63
539246,3_spaced_14_13_2,248,4,64,72,4,5,63
539266,3_spaced_14_13_2,249,4,64,72,4,5,63
539286,3_spaced_14_13_2,250,4,64,72,4,5,63
539306,3_spaced_14_13_2,251,4,64,72,4,5,63
539326,3_spaced_14_13_2,252,4,64,72,4,5,63
539346,3_spaced_14_13_2,253,6,64,72,4,5,63
539366,3_spaced_14_13_2,254,6,64,72,4,5,63
